"export-plot data (NetLogo 6.1.1)"
"ResEx.nlogo"
"07/30/2021 01:00:45:841 +0200"

"MODEL SETTINGS"
"real-communities","regeneration-time","communities-number","landuse-visualization","territory","household-size","time-limit","number-households","clay-exploitation-rate"
"true","3","10","true","50","6","2000","100","10"

"""Wood harvested [m³ per year and household]"""
"x min","x max","y min","y max","autoplot?","current pen","legend open?","number of pens"
"0","2190","0","80","true","""Community 0""","true","15"

"pen name","pen down?","mode","interval","color","x"
"""Community 0""","true","0","1","0","1999"
"""Community 1""","true","0","1","85","1999"
"""Community 2""","true","0","1","55","1999"
"""Community 3""","true","0","1","15","1999"
"""Community 4""","true","0","1","5","1999"
"""Community 5""","true","0","1","25","1999"
"""Community 6""","true","0","1","35","1999"
"""Community 7""","true","0","1","45","1999"
"""Community 8""","true","0","1","65","1999"
"""Community 9""","true","0","1","75","1999"
"""Community 10""","true","0","1","95","1999"
"""Community 11""","true","0","1","105","1999"
"""Community 12""","true","0","1","115","1999"
"""Community 13""","true","0","1","125","1999"
"""Community 14""","true","0","1","135","1999"

"""Community 0""",,,,"""Community 1""",,,,"""Community 2""",,,,"""Community 3""",,,,"""Community 4""",,,,"""Community 5""",,,,"""Community 6""",,,,"""Community 7""",,,,"""Community 8""",,,,"""Community 9""",,,,"""Community 10""",,,,"""Community 11""",,,,"""Community 12""",,,,"""Community 13""",,,,"""Community 14"""
"x","y","color","pen down?","x","y","color","pen down?","x","y","color","pen down?","x","y","color","pen down?","x","y","color","pen down?","x","y","color","pen down?","x","y","color","pen down?","x","y","color","pen down?","x","y","color","pen down?","x","y","color","pen down?","x","y","color","pen down?","x","y","color","pen down?","x","y","color","pen down?","x","y","color","pen down?","x","y","color","pen down?"
"1806","4.867146809967729","0","true","1806","2.477620330400349","85","true","1806","3.0213470405852667","55","true","1806","2.9623489648973003","15","true","1806","3.101579293030492","5","true","1806","3.943666484558211","25","true","1806","3.1460262909592367","35","true","1806","5.197877360084251","45","true","1806","4.884163818032748","65","true","1806","2.4673459104348137","75","true","1806","2.312214436488389","95","true","1806","4.746789774057042","105","true","1806","4.81713446540826","115","true","1806","2.7438349933025914","125","true","1806","5.212334394949529","135","true"
"1807","4.864454803988765","0","true","1807","2.4762499651733574","85","true","1807","3.0196759415583942","55","true","1807","2.9607104975494587","15","true","1807","3.099863817757798","5","true","1807","3.9414852530955127","25","true","1807","3.1442862321699896","35","true","1807","5.195002427916063","45","true","1807","4.8816144109106245","65","true","1807","2.465981227962228","75","true","1807","2.3109355568221894","95","true","1807","4.744164337235108","105","true","1807","4.814470121124295","115","true","1807","2.742317385452313","125","true","1807","5.209451466633739","135","true"
"1808","4.861765774246372","0","true","1808","2.4748811149991323","85","true","1808","3.0180066900705236","55","true","1808","2.959073841663583","15","true","1808","3.0981502390857374","5","true","1808","3.9393064331656644","25","true","1808","3.142548097160498","35","true","1808","5.192130674224567","45","true","1808","4.878915895481708","65","true","1808","2.4646180542596507","75","true","1808","2.309658091063858","95","true","1808","4.741541803052004","105","true","1808","4.811808722494597","115","true","1808","2.7408014554437714","125","true","1808","5.2065717256350466","135","true"
"1809","4.859079715807562","0","true","1809","2.473513777366536","85","true","1809","3.016339283059435","55","true","1809","2.957438994237249","15","true","1809","3.096438553870773","5","true","1809","3.9371300207716504","25","true","1809","3.1408118827421774","35","true","1809","5.18926209374157","45","true","1809","4.876372204788753","65","true","1809","2.463256386826358","75","true","1809","2.3083820368699","95","true","1809","4.738922166696726","105","true","1809","4.809150264636864","115","true","1809","2.7392872004960123","125","true","1809","5.203695166670608","135","true"
"1810","4.856396623750241","0","true","1810","2.472147949769978","85","true","1810","3.0146737174696723","55","true","1810","2.9558059522746665","15","true","1810","3.0947287589763106","5","true","1810","3.9349560119252827","25","true","1810","3.1390775857334847","35","true","1810","5.186396681210515","45","true","1810","4.873679564145578","65","true","1810","2.4618962231671495","75","true","1810","2.307107391901998","95","true","1810","4.736305423368899","105","true","1810","4.8064947426795825","115","true","1810","2.7377746178342255","125","true","1810","5.200821784469244","135","true"
"1811","4.853716493163183","0","true","1811","2.470783629709399","85","true","1811","3.013009990252526","55","true","1811","2.9541747127866564","15","true","1811","3.0930208512726813","5","true","1811","3.932784402647178","25","true","1811","3.137345202959901","35","true","1811","5.183534431386447","45","true","1811","4.871141570865825","65","true","1811","2.4605375607923334","75","true","1811","2.3058341538269973","95","true","1811","4.733691568278739","105","true","1811","4.803842151761989","115","true","1811","2.7362637046897254","125","true","1811","5.197951573771412","135","true"
"1812","4.851039319145994","0","true","1812","2.469420814690254","85","true","1812","3.0113480983660104","55","true","1812","2.952545272790635","15","true","1812","3.09131482763712","5","true","1812","3.930615188966733","25","true","1812","3.135614731253911","35","true","1812","5.180675339035986","45","true","1812","4.868526758842982","65","true","1812","2.4591803972177098","75","true","1812","2.3045623203168883","95","true","1812","4.731080596647035","105","true","1812","4.801192487034045","115","true","1812","2.734754458299935","125","true","1812","5.195084529329178","135","true"
"1813","4.848365096809089","0","true","1813","2.468059502223501","85","true","1813","3.0096880387748493","55","true","1813","2.950917629310596","15","true","1813","3.089610684953748","5","true","1813","3.9284483669220984","25","true","1813","3.133886167454984","35","true","1813","5.177819398937289","45","true","1813","4.86592247086555","65","true","1813","2.457824729964558","75","true","1813","2.3032918890487974","95","true","1813","4.728472503705113","105","true","1813","4.798545743656408","115","true","1813","2.7332468759083697","125","true","1813","5.192220645906175","135","true"
"1814","4.845693821273657","0","true","1814","2.4666996898255813","85","true","1814","3.0080298084504555","55","true","1814","2.9492917793770914","15","true","1814","3.087908420113553","5","true","1814","3.926283932560158","25","true","1814","3.132159508409554","35","true","1814","5.174966605880023","45","true","1814","4.86324152184579","65","true","1814","2.4564705565596188","75","true","1814","2.302022857704969","95","true","1814","4.725867284694807","105","true","1814","4.795901916800399","115","true","1814","2.7317409547646183","125","true","1814","5.189359918277575","135","true"
"1815","4.843025487671634","0","true","1815","2.4653413750184088","85","true","1815","3.0063734043709123","55","true","1815","2.9476677200272143","15","true","1815","3.0862080300143715","5","true","1815","3.9241218819365016","25","true","1815","3.130434750971003","35","true","1815","5.172116954665332","45","true","1815","4.86064301239972","65","true","1815","2.4551178745350817","75","true","1815","2.3007552239727525","95","true","1815","4.723264934868434","105","true","1815","4.793261001647976","115","true","1815","2.7302366921243295","125","true","1815","5.186502341230066","135","true"
"1816","4.840360091145673","0","true","1816","2.463984555329351","85","true","1816","3.004718823520956","55","true","1816","2.9460454483045795","15","true","1816","3.084509511560869","5","true","1816","3.9219622111154027","25","true","1816","3.1287118919996373","35","true","1816","5.169270440105802","45","true","1816","4.857967919932796","65","true","1816","2.453766681428568","75","true","1816","2.2994889855445892","95","true","1816","4.7206654494887585","105","true","1816","4.790622993391703","115","true","1816","2.7287340852491924","125","true","1816","5.183647909561805","135","true"
"1817","4.8376976268491125","0","true","1817","2.462629228291216","85","true","1817","3.0030660628919565","55","true","1817","2.944424961259308","15","true","1817","3.0828128616645207","5","true","1817","3.9198049161697948","25","true","1817","3.126990928362674","35","true","1817","5.166427057025436","45","true","1817","4.855375169904111","65","true","1817","2.4524169747831177","75","true","1817","2.298224140117997","95","true","1817","4.7180688238289745","105","true","1817","4.787987887234722","115","true","1817","2.727233131406921","125","true","1817","5.1807966180823986","135","true"
"1818","4.835038089945952","0","true","1818","2.461275391442238","85","true","1818","3.0014151194819005","55","true","1818","2.942806255948005","15","true","1818","3.0811180772435947","5","true","1818","3.917649993181246","25","true","1818","3.125271856934217","35","true","1818","5.163586800259616","45","true","1818","4.852705914725494","65","true","1818","2.4510687521471732","75","true","1818","2.2969606853955575","95","true","1818","4.715475053172663","105","true","1818","4.785355678390723","115","true","1818","2.725733827871238","125","true","1818","5.177948461612864","135","true"
"1819","4.832381475610817","0","true","1819","2.4599230423260607","85","true","1819","2.999765990295372","55","true","1819","2.941189329433748","15","true","1819","3.079425155223131","5","true","1819","3.915497438239938","25","true","1819","3.1235546745952423","35","true","1819","5.160749664655078","45","true","1819","4.850118905084316","65","true","1819","2.4497220110745648","75","true","1819","2.2956986190849005","95","true","1819","4.712884132813778","105","true","1819","4.782726362083915","115","true","1819","2.7242361719218584","125","true","1819","5.175103434985604","135","true"
"1820","4.829727779028933","0","true","1820","2.4585721784917243","85","true","1820","2.998118672343535","55","true","1820","2.939574178786063","15","true","1820","3.077734092534925","5","true","1820","3.9133472474446385","25","true","1820","3.1218393782335756","35","true","1820","5.157915645069875","45","true","1820","4.847455468013979","65","true","1820","2.4483767491244963","75","true","1820","2.2944379388986924","95","true","1820","4.710296058056604","105","true","1820","4.780099933548998","115","true","1820","2.7227401608444715","125","true","1820","5.172261533044371","135","true"
"1821","4.827076995396096","0","true","1821","2.45722279749365","85","true","1821","2.9964731626441146","55","true","1821","2.9379608010809117","15","true","1821","3.0760448861175074","5","true","1821","3.911199416902682","25","true","1821","3.1201259647438753","35","true","1821","5.155084736373349","45","true","1821","4.844874179814071","65","true","1821","2.4470329638615302","75","true","1821","2.293178642554621","95","true","1821","4.707710824215738","105","true","1821","4.7774763880311335","115","true","1821","2.7212457919307256","125","true","1821","5.169422750644237","135","true"
"1822","4.824429119918643","0","true","1822","2.4558748968916237","85","true","1822","2.9948294582213806","55","true","1822","2.93634919340067","15","true","1822","3.0743575329161263","5","true","1822","3.9090539427299436","25","true","1822","3.1184144310276145","35","true","1822","5.152256933446101","45","true","1822","4.842216541756027","65","true","1822","2.445690652855572","75","true","1822","2.2919207277753806","95","true","1822","4.705128426616059","105","true","1822","4.774855720785916","115","true","1822","2.719753062478213","125","true","1822","5.166587082651564","135","true"
"1823","4.821784147813425","0","true","1823","2.4545284742507842","85","true","1823","2.9931875561061276","55","true","1823","2.9347393528341126","15","true","1823","3.0726720298827295","5","true","1823","3.906910821050815","25","true","1823","3.11670477399306","35","true","1823","5.149432231179957","45","true","1823","4.839640956134331","65","true","1823","2.4443498136818573","75","true","1823","2.2906641922886615","95","true","1823","4.702548860592695","105","true","1823","4.7722379270793445","115","true","1823","2.7182619697904506","125","true","1823","5.163754523943969","135","true"
"1824","4.8191420743077735","0","true","1824","2.4531835271416056","85","true","1824","2.9915474533356585","55","true","1824","2.933131276476395","15","true","1824","3.0709883739759443","5","true","1824","3.9047700479981846","25","true","1824","3.1149969905552553","35","true","1824","5.14661062447794","45","true","1824","4.836989098076175","65","true","1824","2.443010443920936","75","true","1824","2.2894090338271336","95","true","1824","4.699972121491","105","true","1824","4.769623002187794","115","true","1824","2.7167725111768672","125","true","1824","5.160925069410301","135","true"
"1825","4.816502894639478","0","true","1825","2.451840053139885","85","true","1825","2.989909146953766","55","true","1825","2.931524961429037","15","true","1825","3.069306562161062","5","true","1825","3.9026316197134103","25","true","1825","3.1132910776360028","35","true","1825","5.14379210825424","45","true","1825","4.834419196252355","65","true","1825","2.441672541158657","75","true","1825","2.2881552501284332","95","true","1825","4.697398204666525","105","true","1825","4.767010941397987","115","true","1825","2.7152846839527833","125","true","1825","5.1580987139506025","135","true"
"1826","4.813866604056753","0","true","1826","2.4504980498267273","85","true","1826","2.9882726340107153","55","true","1826","2.929920404799902","15","true","1826","3.067626591410016","5","true","1826","3.9004955323462984","25","true","1826","3.111587032163843","35","true","1826","5.140976677434177","45","true","1826","4.831773099264806","65","true","1826","2.4403361029861568","75","true","1826","2.28690283893515","95","true","1826","4.694827105484989","105","true","1826","4.7644017400069645","115","true","1826","2.713798485439399","125","true","1826","5.155275452476081","135","true"
"1827","4.8112331978182095","0","true","1827","2.4491575147885287","85","true","1827","2.9866379115632258","55","true","1827","2.9283176037031846","15","true","1827","3.065948458701367","5","true","1827","3.89836178205508","25","true","1827","3.1098848510740376","35","true","1827","5.138164326954181","45","true","1827","4.8292088625408","65","true","1827","2.43900112699984","75","true","1827","2.2856517979948134","95","true","1827","4.692258819322251","105","true","1827","4.76179539332206","115","true","1827","2.712313912963776","125","true","1827","5.152455279909081","135","true"
"1828","4.808602671192831","0","true","1828","2.447818445616966","85","true","1828","2.985004976674454","55","true","1828","2.9267165552593886","15","true","1828","3.0642721610202837","5","true","1828","3.8962303650063896","25","true","1828","3.1081845313085514","35","true","1828","5.135355051761751","45","true","1828","4.826568507777246","65","true","1828","2.4376676108013715","75","true","1828","2.284402125059879","95","true","1828","4.689693341564284","105","true","1828","4.759191896660867","115","true","1828","2.7108309638588204","125","true","1828","5.149638191183051","135","true"
"1829","4.805975019459939","0","true","1829","2.446480839908978","85","true","1829","2.983373826413976","55","true","1829","2.9251172565953123","15","true","1829","3.062597695358524","5","true","1829","3.894101277375239","25","true","1829","3.1064860698160333","35","true","1829","5.132548846815433","45","true","1829","4.824009917536811","65","true","1829","2.436335551997655","75","true","1829","2.2831538178877153","95","true","1829","4.6871306676071445","105","true","1829","4.756591245351216","115","true","1829","2.709349635463269","125","true","1829","5.146824181242514","135","true"
"1830","4.803350237909168","0","true","1830","2.445144695266756","85","true","1830","2.98174445785777","55","true","1830","2.9235197048440313","15","true","1830","3.0609250587144174","5","true","1830","3.8919745153449954","25","true","1830","3.104789463551797","35","true","1830","5.129745707084785","45","true","1830","4.821375286232859","65","true","1830","2.435004948200824","75","true","1830","2.281906874240589","95","true","1830","4.68457079285695","105","true","1830","4.753993434731144","115","true","1830","2.7078699251216727","125","true","1830","5.144013245043037","135","true"
"1831","4.800728321840441","0","true","1831","2.443810009297724","85","true","1831","2.980116868088197","55","true","1831","2.9219238971448807","15","true","1831","3.0592542480928486","5","true","1831","3.8898500751073617","25","true","1831","3.1030947094778063","35","true","1831","5.12694562755035","45","true","1831","4.818822323941128","65","true","1831","2.433675797028225","75","true","1831","2.280661291885654","95","true","1831","4.6820137127298445","105","true","1831","4.7513984601488675","115","true","1831","2.706391830184379","125","true","1831","5.141205377551201","135","true"
"1832","4.798109266563932","0","true","1832","2.442476779614528","85","true","1832","2.978491054193986","55","true","1832","2.9203298306434378","15","true","1832","3.0575852605052365","5","true","1832","3.88772795286235","25","true","1832","3.101401804562652","35","true","1832","5.124148603203624","45","true","1832","4.816193397414155","65","true","1832","2.432348096102405","75","true","1832","2.2794170685949364","95","true","1832","4.679459422651978","105","true","1832","4.748806316962752","115","true","1832","2.704915348007519","125","true","1832","5.138400573744572","135","true"
"1833","4.795493067400048","0","true","1833","2.4411450038350218","85","true","1833","2.9768670132702164","55","true","1833","2.9187375024915054","15","true","1833","3.0559180929695193","5","true","1833","3.885608144818259","25","true","1833","3.0997107457815383","35","true","1833","5.1213546290470235","45","true","1833","4.813646044617191","65","true","1833","2.431021843051095","75","true","1833","2.278174202145321","95","true","1833","4.676907918059474","105","true","1833","4.746217000541289","115","true","1833","2.703440475952989","125","true","1833","5.135598828611668","135","true"
"1834","4.7928797196793935","0","true","1834","2.4398146795822506","85","true","1834","2.975244742418298","55","true","1834","2.917146909847096","15","true","1834","3.0542527425101356","5","true","1834","3.883490647191655","25","true","1834","3.098021530116262","35","true","1834","5.118563700093865","45","true","1834","4.811022804265901","65","true","1834","2.429697035507198","75","true","1834","2.2769326903185387","95","true","1834","4.674359194398406","105","true","1834","4.743630506263065","115","true","1834","2.701967211388437","125","true","1834","5.132800137151935","135","true"
"1835","4.790269218742749","0","true","1835","2.438485804484439","85","true","1835","2.973624238745957","55","true","1835","2.9155580498744125","15","true","1835","3.0525892061580056","5","true","1835","3.881375456207346","25","true","1835","3.096334154555197","35","true","1835","5.115775811368324","45","true","1835","4.808481042590256","65","true","1835","2.4283736711087736","75","true","1835","2.275692530901154","95","true","1835","4.671813247124769","105","true","1835","4.741046829516734","115","true","1835","2.7004955516872453","125","true","1835","5.130004494375708","135","true"
"1836","4.787661559941038","0","true","1836","2.4371583761749758","85","true","1836","2.9720054993672167","55","true","1836","2.913970919743833","15","true","1836","3.0509274809505165","5","true","1836","3.8792625680983597","25","true","1836","3.0946486160932722","35","true","1836","5.112990957905412","45","true","1836","4.805863469894236","65","true","1836","2.4270517474990245","75","true","1836","2.27445372168455","95","true","1836","4.66927007170445","105","true","1836","4.7384659657009935","115","true","1836","2.6990254942285152","125","true","1836","5.127211895304192","135","true"
"1837","4.785056738635303","0","true","1837","2.4358323922923995","85","true","1837","2.970388521402381","55","true","1837","2.912385516631894","15","true","1837","3.049267563931501","5","true","1837","3.877151979105923","25","true","1837","3.092964911731959","35","true","1837","5.1102091347509475","45","true","1837","4.8033272810465135","65","true","1837","2.4257312623262828","75","true","1837","2.2732162604649178","95","true","1837","4.666729663613207","105","true","1837","4.735887910224551","115","true","1837","2.6975570363970522","125","true","1837","5.124422334969423","135","true"
"1838","4.782454750196676","0","true","1838","2.434507850480386","85","true","1838","2.9687733019780187","55","true","1838","2.910801837721273","15","true","1838","3.0476094521512227","5","true","1838","3.8750436854794383","25","true","1838","3.0912830384792502","35","true","1838","5.1074303369615235","45","true","1838","4.800715357565792","65","true","1838","2.4244122132439956","75","true","1838","2.27198014504324","95","true","1838","4.664192018336637","105","true","1838","4.733312658506104","115","true","1838","2.696090175583351","125","true","1838","5.121635808414247","135","true"
"1839","4.779855590006352","0","true","1839","2.433184748387734","85","true","1839","2.967159838226944","55","true","1839","2.9092198802007725","15","true","1839","3.0459531426663577","5","true","1839","3.87293768347646","25","true","1839","3.089602993349642","35","true","1839","5.104654559604479","45","true","1839","4.798184723332215","65","true","1839","2.423094597910711","75","true","1839","2.270745373225282","95","true","1839","4.661657131370149","105","true","1839","4.730740205974307","115","true","1839","2.6946249091835774","125","true","1839","5.118852310692283","135","true"
"1840","4.7772592534555605","0","true","1840","2.431863083668349","85","true","1840","2.9655481272882005","55","true","1840","2.9076396412653023","15","true","1840","3.0442986325399777","5","true","1840","3.870833969362676","25","true","1840","3.0879247733641177","35","true","1840","5.101881797757872","45","true","1840","4.79557843070683","65","true","1840","2.421778413990064","75","true","1840","2.2695119428215746","95","true","1840","4.659124998218943","105","true","1840","4.728170548067748","115","true","1840","2.6931612345995557","125","true","1840","5.1160718368678975","135","true"
"1841","4.7746657359455416","0","true","1841","2.4305428539812324","85","true","1841","2.9639381663070448","55","true","1841","2.906061118115864","15","true","1841","3.0426459188415302","5","true","1841","3.8687325394118823","25","true","1841","3.086248375550131","35","true","1841","5.099112046510446","45","true","1841","4.793053332952799","65","true","1841","2.4204636591507644","75","true","1841","2.2682798516474043","95","true","1841","4.656595614397978","105","true","1841","4.725603680234921","115","true","1841","2.6916991492387528","125","true","1841","5.113294382016178","135","true"
"1842","4.772075032887513","0","true","1842","2.4292240569904666","85","true","1842","2.9623299524349305","55","true","1842","2.904484307959534","15","true","1842","3.040994998646825","5","true","1842","3.8666333899059615","25","true","1842","3.084573796941585","35","true","1842","5.096345300961607","45","true","1842","4.790452652902363","65","true","1842","2.4191503310665805","75","true","1842","2.2670490975227993","95","true","1842","4.6540689754319455","105","true","1842","4.723039597934196","115","true","1842","2.6902386505142606","125","true","1842","5.110519941222897","135","true"
"1843","4.76948713970265","0","true","1843","2.4279066903652007","85","true","1843","2.9607234828294886","55","true","1843","2.9029092080094476","15","true","1843","3.0393458690380144","5","true","1843","3.8645365171348627","25","true","1843","3.082901034578818","35","true","1843","5.093581556221389","45","true","1843","4.787933073572038","65","true","1843","2.417838427416328","75","true","1843","2.2658196782725155","95","true","1843","4.651545076855247","105","true","1843","4.720478296633798","115","true","1843","2.6887797358447845","125","true","1843","5.10774850958449","135","true"
"1844","4.766902051822052","0","true","1844","2.4265907517796372","85","true","1844","2.9591187546545132","55","true","1844","2.901335815484781","15","true","1844","3.0376985271035766","5","true","1844","3.8624419173965783","25","true","1844","3.0812300855085857","35","true","1844","5.090820807410429","45","true","1844","4.785337987895305","65","true","1844","2.4165279458838524","75","true","1844","2.2645915917260266","95","true","1844","4.6490239142119645","105","true","1844","4.717919771811775","115","true","1844","2.6873224026546247","125","true","1844","5.104980082208022","135","true"
"1845","4.7643197646867215","0","true","1845","2.4252762389130176","85","true","1845","2.957515765079944","55","true","1845","2.8997641276107373","15","true","1845","3.0360529699382983","5","true","1845","3.860349586997122","25","true","1845","3.0795609467840417","35","true","1845","5.088063049659936","45","true","1845","4.78282390901117","65","true","1845","2.4152188841580218","75","true","1845","2.2633648357175074","95","true","1845","4.6465054830558365","105","true","1845","4.715364018955972","115","true","1845","2.685866648373663","125","true","1845","5.102214654211159","135","true"
"1846","4.761740273747529","0","true","1846","2.4239631494496106","85","true","1846","2.95591451128185","55","true","1846","2.898194141618528","15","true","1846","3.0344091946432585","5","true","1846","3.858259522250507","25","true","1846","3.077893615464722","35","true","1846","5.085308278111663","45","true","1846","4.780234399585609","65","true","1846","2.413911239932706","75","true","1846","2.262139408085825","95","true","1846","4.64398977895023","105","true","1846","4.712811033564009","115","true","1846","2.684412470437348","125","true","1846","5.099452220722144","135","true"
"1847","4.759163574465199","0","true","1847","2.422651481078696","85","true","1847","2.9543149904424117","55","true","1847","2.896625854745358","15","true","1847","3.032767198325811","5","true","1847","3.8561717194787266","25","true","1847","3.0762280886165265","35","true","1847","5.08255648791788","45","true","1847","4.777725803248053","65","true","1847","2.4126050109067685","75","true","1847","2.2609153066745233","95","true","1847","4.641476797468115","105","true","1847","4.710260811143249","115","true","1847","2.6829598662866787","125","true","1847","5.096692776879762","135","true"
"1848","4.756589662310269","0","true","1848","2.421341231494554","85","true","1848","2.952717199749906","55","true","1848","2.8950592642344084","15","true","1848","3.0311269780995667","5","true","1848","3.854086175011729","25","true","1848","3.0745643633117044","35","true","1848","5.0798076742413425","45","true","1848","4.775141852029423","65","true","1848","2.41130019478405","75","true","1848","2.259692529331811","95","true","1848","4.638966534192036","105","true","1848","4.707713347210776","115","true","1848","2.6815088333681896","125","true","1848","5.0939363178333155","135","true"
"1849","4.754018532763074","0","true","1849","2.4200323983964487","85","true","1849","2.9511211363986902","55","true","1849","2.893494367334822","15","true","1849","3.0294885310843775","5","true","1849","3.852002885187398","25","true","1849","3.072902436628833","35","true","1849","5.077061832255266","45","true","1849","4.772638720416316","65","true","1849","2.4099967892733556","75","true","1849","2.2584710739105507","95","true","1849","4.6364589847140945","105","true","1849","4.705168637293364","115","true","1849","2.6800593691339363","125","true","1849","5.091182838742594","135","true"
"1850","4.751450181313715","0","true","1850","2.418724979488617","85","true","1850","2.9495267975891823","55","true","1850","2.8919311613016863","15","true","1850","3.02785185440632","5","true","1850","3.8499218463515326","25","true","1850","3.071242305652804","35","true","1850","5.074318957143297","45","true","1850","4.770060309438241","65","true","1850","2.408694792088443","75","true","1850","2.2572509382682435","95","true","1850","4.633954144635913","105","true","1850","4.702626676927458","115","true","1850","2.6786114710414815","125","true","1850","5.08843233477785","135","true"
"1851","4.7488846034620344","0","true","1851","2.4174189724802537","85","true","1851","2.947934180527849","55","true","1851","2.8903696433960158","15","true","1851","3.0262169451976773","5","true","1851","3.8478430548578224","25","true","1851","3.069583967474806","35","true","1851","5.071579044099483","45","true","1851","4.767562624804517","65","true","1851","2.4073942009480067","75","true","1851","2.256032120267019","95","true","1851","4.631452009568615","105","true","1851","4.700087461659138","115","true","1851","2.677165136553878","125","true","1851","5.085684801119762","135","true"
"1852","4.746321794717586","0","true","1852","2.4161143750854994","85","true","1852","2.9463432824271867","55","true","1852","2.888809810884739","15","true","1852","3.0245838005969232","5","true","1852","3.845766507067829","25","true","1852","3.067927419192305","35","true","1852","5.068842088328247","45","true","1852","4.764989736178071","65","true","1852","2.4060950135756656","75","true","1852","2.2548146177736204","95","true","1852","4.628952575132798","105","true","1852","4.697550987044104","115","true","1852","2.6757203631396558","125","true","1852","5.082940232959417","135","true"
