"export-plot data (NetLogo 6.1.1)"
"ResEx.nlogo"
"07/29/2021 13:40:25:679 +0200"

"MODEL SETTINGS"
"real-communities","regeneration-time","communities-number","territory","household-size","time-limit","number-households","clay-exploitation-rate"
"true","1","10","50","6","2000","100","10"

"""Wood harvested [m³ per year and household]"""
"x min","x max","y min","y max","autoplot?","current pen","legend open?","number of pens"
"0","571","0","80","true","""Community 0""","true","15"

"pen name","pen down?","mode","interval","color","x"
"""Community 0""","true","0","1","0","565"
"""Community 1""","true","0","1","85","565"
"""Community 2""","true","0","1","55","565"
"""Community 3""","true","0","1","15","565"
"""Community 4""","true","0","1","5","565"
"""Community 5""","true","0","1","25","565"
"""Community 6""","true","0","1","35","565"
"""Community 7""","true","0","1","45","565"
"""Community 8""","true","0","1","65","565"
"""Community 9""","true","0","1","75","565"
"""Community 10""","true","0","1","95","565"
"""Community 11""","true","0","1","105","565"
"""Community 12""","true","0","1","115","565"
"""Community 13""","true","0","1","125","565"
"""Community 14""","true","0","1","135","565"

"""Community 0""",,,,"""Community 1""",,,,"""Community 2""",,,,"""Community 3""",,,,"""Community 4""",,,,"""Community 5""",,,,"""Community 6""",,,,"""Community 7""",,,,"""Community 8""",,,,"""Community 9""",,,,"""Community 10""",,,,"""Community 11""",,,,"""Community 12""",,,,"""Community 13""",,,,"""Community 14"""
"x","y","color","pen down?","x","y","color","pen down?","x","y","color","pen down?","x","y","color","pen down?","x","y","color","pen down?","x","y","color","pen down?","x","y","color","pen down?","x","y","color","pen down?","x","y","color","pen down?","x","y","color","pen down?","x","y","color","pen down?","x","y","color","pen down?","x","y","color","pen down?","x","y","color","pen down?","x","y","color","pen down?"
"477","9.001164521248594","0","true","477","8.343012072836682","85","true","477","8.048769991101656","55","true","477","8.723236846067207","15","true","477","7.915807812172699","5","true","477","9.220061874836794","25","true","477","9.010088383042618","35","true","477","10.658236419740387","45","true","477","9.026717632406617","65","true","477","8.055944566342518","75","true","477","9.437271236923724","95","true","477","12.394352831703767","105","true","477","10.995537896880872","115","true","477","8.151792204811025","125","true","477","9.998879560169653","135","true"
"478","8.982372946047658","0","true","478","8.32698896519005","85","true","478","8.033501423270316","55","true","478","8.7052610734251","15","true","478","7.899282117366493","5","true","478","9.201175208525374","25","true","478","8.991724196788915","35","true","478","10.635985404250324","45","true","478","9.007872710418294","65","true","478","8.039126310462889","75","true","478","9.4209443598833","95","true","478","12.368477356063467","105","true","478","10.972959417228951","115","true","478","8.13477384947739","125","true","478","9.978005072570134","135","true"
"479","8.993157173707672","0","true","479","8.333689254344113","85","true","479","8.034790810146673","55","true","479","8.705538368539083","15","true","479","7.89666110899293","5","true","479","9.20061385502511","25","true","479","8.988765180169622","35","true","479","10.634726433588561","45","true","479","9.016813513188161","65","true","479","8.044343509480061","75","true","479","9.427034229735494","95","true","479","12.366928363139584","105","true","479","10.974538514559688","115","true","479","8.140749906111965","125","true","479","9.989089214734571","135","true"
"480","8.974460381246741","0","true","480","8.317413212607315","85","true","480","8.018086463348032","55","true","480","8.688355840054568","15","true","480","7.880873906510611","5","true","480","9.18163479162882","25","true","480","8.970077518672388","35","true","480","10.612851756217307","45","true","480","8.99806753914827","65","true","480","8.028167817867658","75","true","480","9.407435405973049","95","true","480","12.341217493361746","105","true","480","10.952354431433417","115","true","480","8.124773075869797","125","true","480","9.971076840528571","135","true"
"481","8.983125377850056","0","true","481","8.325321444924805","85","true","481","8.015968834991666","55","true","481","8.691206337101526","15","true","481","7.8807945673079915","5","true","481","9.187564631602534","25","true","481","8.967464523629204","35","true","481","10.618650418679133","45","true","481","9.005815694557604","65","true","481","8.026897642092605","75","true","481","9.415497985981643","95","true","481","12.340186491250613","105","true","481","10.955982660711749","115","true","481","8.128043688111449","125","true","481","9.986051417068536","135","true"
"482","8.96598352671952","0","true","482","8.308084754562643","85","true","482","7.9993726262235665","55","true","482","8.67343931135492","15","true","482","7.864791159850113","5","true","482","9.168542758659258","25","true","482","8.949085808824117","35","true","482","10.596881757882217","45","true","482","8.987893478145132","65","true","482","8.011083113616799","75","true","482","9.397397941800062","95","true","482","12.314637450896058","105","true","482","10.933299466797232","115","true","482","8.111215440309975","125","true","482","9.965793418417162","135","true"
"483","8.974652556727207","0","true","483","8.313177820183038","85","true","483","7.995968289041389","55","true","483","8.675025700107783","15","true","483","7.8674579306449335","5","true","483","9.1717082732264","25","true","483","8.9461278011497","35","true","483","10.600536509257672","45","true","483","8.998125525249435","65","true","483","8.011507682306503","75","true","483","9.406782428512303","95","true","483","12.323356459904023","105","true","483","10.937582457388446","115","true","483","8.115284712557967","125","true","483","9.984378609771701","135","true"
"484","8.956685641888095","0","true","484","8.29603724735792","85","true","484","7.980824393095637","55","true","484","8.657429417921445","15","true","484","7.851715648005191","5","true","484","9.153109579279283","25","true","484","8.92791028285909","35","true","484","10.578867302855233","45","true","484","8.981049037059133","65","true","484","7.9949891097656645","75","true","484","9.387764079252644","95","true","484","12.298473775022222","105","true","484","10.915513297971765","115","true","484","8.099881912587852","125","true","484","9.964966650303166","135","true"
"485","8.968448307564563","0","true","485","8.302426446211502","85","true","485","7.979957353748956","55","true","485","8.658328862178417","15","true","485","7.850852410826775","5","true","485","9.156928874965624","25","true","485","8.925998452614346","35","true","485","10.582444136096449","45","true","485","8.988746779043622","65","true","485","7.9973025465585215","75","true","485","9.396533283493916","95","true","485","12.296893372959042","105","true","485","10.92137339944006","115","true","485","8.102958754808945","125","true","485","9.966154758504352","135","true"
"486","8.950450980526725","0","true","486","8.286105175107956","85","true","486","7.963833238889922","55","true","486","8.640778455724329","15","true","486","7.834908937726329","5","true","486","9.138126146269595","25","true","486","8.908079746293811","35","true","486","10.561228950230158","45","true","486","8.97028939346037","65","true","486","7.981736493543367","75","true","486","9.378318547779454","95","true","486","12.272213926373881","105","true","486","10.898947581371395","115","true","486","8.086320235805232","125","true","486","9.947475440873605","135","true"
"487","8.961514071871676","0","true","487","8.292618459395477","85","true","487","7.963056336721932","55","true","487","8.642062321057024","15","true","487","7.8307263169871","5","true","487","9.143690004956769","25","true","487","8.906234930377641","35","true","487","10.561542032566974","45","true","487","8.973902033597955","65","true","487","7.9833484964527095","75","true","487","9.387406143230884","95","true","487","12.266964738129573","105","true","487","10.902070725447805","115","true","487","8.095561858064649","125","true","487","9.958964247325932","135","true"
"488","8.945088774084653","0","true","488","8.27589428433212","85","true","488","7.94677196793518","55","true","488","8.625503138161696","15","true","488","7.8150695717604375","5","true","488","9.125429823825591","25","true","488","8.88845802187524","35","true","488","10.539943787101603","45","true","488","8.957537678254505","65","true","488","7.96773486788221","75","true","488","9.369374948405397","95","true","488","12.241878920669185","105","true","488","10.87977610228738","115","true","488","8.079278603859231","125","true","488","9.939988885243414","135","true"
"489","8.949744733541984","0","true","489","8.280780075896134","85","true","489","7.9442153692208715","55","true","489","8.625688584814931","15","true","489","7.813465388773872","5","true","489","9.129662815542842","25","true","489","8.885928733911802","35","true","489","10.540120043852413","45","true","489","8.954773586936385","65","true","489","7.96681073778436","75","true","489","9.373756970998107","95","true","489","12.241821560295637","105","true","489","10.88288616447588","115","true","489","8.084199923903912","125","true","489","9.950169232084924","135","true"
"490","8.931517147526623","0","true","490","8.26470441524259","85","true","490","7.928844537513749","55","true","490","8.608590993933293","15","true","490","7.7975520173099735","5","true","490","9.11126205056912","25","true","490","8.868237613220565","35","true","490","10.519136253730021","45","true","490","8.936535758857085","65","true","490","7.951096408890337","75","true","490","9.354665816271023","95","true","490","12.217453195505856","105","true","490","10.860721426870022","115","true","490","8.067735158274779","125","true","490","9.930912558469952","135","true"
"491","8.941764620897507","0","true","491","8.269353256427143","85","true","491","7.926394199395989","55","true","491","8.608260774798895","15","true","491","7.796006313641557","5","true","491","9.111596658306798","25","true","491","8.866619623826026","35","true","491","10.519258373546863","45","true","491","8.948517536100484","65","true","491","7.952249918172373","75","true","491","9.363942793826887","95","true","491","12.212862481922924","105","true","491","10.86588710857613","115","true","491","8.070513060461012","125","true","491","9.94036652539657","135","true"
"492","8.923627167305423","0","true","492","8.25415260112904","85","true","492","7.910316320695388","55","true","492","8.591013476926678","15","true","492","7.780467122947867","5","true","492","9.093114717823417","25","true","492","8.848634594163093","35","true","492","10.498995272279986","45","true","492","8.930763164879982","65","true","492","7.93665020183214","75","true","492","9.344948995056447","95","true","492","12.188352937421081","105","true","492","10.84442714852617","115","true","492","8.054718255438202","125","true","492","9.92048826639437","135","true"
"493","8.934487695230017","0","true","493","8.263915725434545","85","true","493","7.908312379566103","55","true","493","8.588818708109219","15","true","493","7.778394477501342","5","true","493","9.09628084297086","25","true","493","8.847059146228208","35","true","493","10.49660312042901","45","true","493","8.931185232272442","65","true","493","7.935543112249952","75","true","493","9.355117621899215","95","true","493","12.18363242463264","105","true","493","10.842215424030996","115","true","493","8.05491978755905","125","true","493","9.928989167448172","135","true"
